SRR7178194	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7178194_seqsero	SRR7178194_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7178256	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7178256_seqsero	SRR7178256_assembly.fasta	-	e,h	1,2	Salmonella enterica subspecies enterica (subspecies I)	-:e,h:1,2	I -:e,h:1,2	O antigen was not detected. This result may be due to a rough strain that has deleted the rfb region. For raw reads input, the k-mer workflow is sometimes more sensitive than the microassembly workflow in detecting O antigen. Caution should be used with this approach because the k-mer result may be due to low levels of contamination. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7178257	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7178257_seqsero	SRR7178257_assembly.fasta	4	i	-	Salmonella enterica subspecies enterica (subspecies I)	4:i:-	I 4,[5],12:i:-	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262085	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262085_seqsero	SRR7262085_assembly.fasta	7	m,t	-	Salmonella enterica subspecies enterica (subspecies I)	7:m,t:-	Oranienburg	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262086	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262086_seqsero	SRR7262086_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262137	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262137_seqsero	SRR7262137_assembly.fasta	4	i	-	Salmonella enterica subspecies enterica (subspecies I)	4:i:-	I 4,[5],12:i:-	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262441	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262441_seqsero	SRR7262441_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262457	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262457_seqsero	SRR7262457_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262459	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262459_seqsero	SRR7262459_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262556	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262556_seqsero	SRR7262556_assembly.fasta	4	i	-	Salmonella enterica subspecies enterica (subspecies I)	4:i:-	I 4,[5],12:i:-	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262559	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262559_seqsero	SRR7262559_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262560	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262560_seqsero	SRR7262560_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262800	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262800_seqsero	SRR7262800_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7262823	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7262823_seqsero	SRR7262823_assembly.fasta	7	r	1,5	Salmonella enterica subspecies enterica (subspecies I)	7:r:1,5	Infantis	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7295352	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7295352_seqsero	SRR7295352_assembly.fasta	3,10	e,h	1,5	Salmonella enterica subspecies enterica (subspecies I)	3,10:e,h:1,5	Muenster	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7295353	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7295353_seqsero	SRR7295353_assembly.fasta	-	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	-:g,m:-	I -:g,m:-	O antigen was not detected. This result may be due to a rough strain that has deleted the rfb region. For raw reads input, the k-mer workflow is sometimes more sensitive than the microassembly workflow in detecting O antigen. Caution should be used with this approach because the k-mer result may be due to low levels of contamination. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7295354	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7295354_seqsero	SRR7295354_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7295355	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7295355_seqsero	SRR7295355_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7295371	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7295371_seqsero	SRR7295371_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7295903	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7295903_seqsero	SRR7295903_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7295904	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7295904_seqsero	SRR7295904_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7295942	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7295942_seqsero	SRR7295942_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	Detected a deletion in gene oafA that causes O5- variant of Typhimurium. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7297919	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7297919_seqsero	SRR7297919_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7298832	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7298832_seqsero	SRR7298832_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299099	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299099_seqsero	SRR7299099_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299163	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299163_seqsero	SRR7299163_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299213	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299213_seqsero	SRR7299213_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299223	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299223_seqsero	SRR7299223_assembly.fasta	7	r	1,5	Salmonella enterica subspecies enterica (subspecies I)	7:r:1,5	Infantis	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299273	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299273_seqsero	SRR7299273_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299294	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299294_seqsero	SRR7299294_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299295	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299295_seqsero	SRR7299295_assembly.fasta	8	e,h	1,2	Salmonella enterica subspecies enterica (subspecies I)	8:e,h:1,2	Newport	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299302	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299302_seqsero	SRR7299302_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299343	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299343_seqsero	SRR7299343_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299347	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299347_seqsero	SRR7299347_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299350	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299350_seqsero	SRR7299350_assembly.fasta	7	m,t	-	Salmonella enterica subspecies enterica (subspecies I)	7:m,t:-	Oranienburg	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299351	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299351_seqsero	SRR7299351_assembly.fasta	7	r	1,5	Salmonella enterica subspecies enterica (subspecies I)	7:r:1,5	Infantis	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299354	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299354_seqsero	SRR7299354_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299367	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299367_seqsero	SRR7299367_assembly.fasta	8	e,h	1,2	Salmonella enterica subspecies enterica (subspecies I)	8:e,h:1,2	Newport	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299369	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299369_seqsero	SRR7299369_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299372	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299372_seqsero	SRR7299372_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7299374	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7299374_seqsero	SRR7299374_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7345613	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7345613_seqsero	SRR7345613_assembly.fasta	4	i	-	Salmonella enterica subspecies enterica (subspecies I)	4:i:-	I 4,[5],12:i:-	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7370082	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7370082_seqsero	SRR7370082_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7401068	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7401068_seqsero	SRR7401068_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7643086	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7643086_seqsero	SRR7643086_assembly.fasta	9	g,m	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,m:-	Enteritidis	Detected Sdf I that is characteristic of commonly circulating strains of serotype Enteritidis. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR7643316	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR7643316_seqsero	SRR7643316_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR8258218	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR8258218_seqsero	SRR8258218_assembly.fasta	4	e,h	-	Salmonella enterica subspecies enterica (subspecies I)	4:e,h:-	I 4:e,h:-	This predicted serotype is not in the Kauffman-White scheme. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR8360137	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR8360137_seqsero	SRR8360137_assembly.fasta	8	e,h	1,2	Salmonella enterica subspecies enterica (subspecies I)	8:e,h:1,2	Newport	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR8502790	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR8502790_seqsero	SRR8502790_assembly.fasta	7	y	-	Salmonella enterica subspecies enterica (subspecies I)	7:y:-	I 7:y:-	This predicted serotype is not in the Kauffman-White scheme. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR8502829	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR8502829_seqsero	SRR8502829_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR8728104	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR8728104_seqsero	SRR8728104_assembly.fasta	-	r	1,5	Salmonella enterica subspecies enterica (subspecies I)	-:r:1,5	I -:r:1,5	O antigen was not detected. This result may be due to a rough strain that has deleted the rfb region. For raw reads input, the k-mer workflow is sometimes more sensitive than the microassembly workflow in detecting O antigen. Caution should be used with this approach because the k-mer result may be due to low levels of contamination. 
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR9016864	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR9016864_seqsero	SRR9016864_assembly.fasta	8	e,h	1,2	Salmonella enterica subspecies enterica (subspecies I)	8:e,h:1,2	Newport	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR9016866	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR9016866_seqsero	SRR9016866_assembly.fasta	4	r	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:r:1,2	Heidelberg	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR9050356	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR9050356_seqsero	SRR9050356_assembly.fasta	4	i	1,2	Salmonella enterica subspecies enterica (subspecies I)	4:i:1,2	Typhimurium	
Sample name	Output directory	Input files	O antigen prediction	H1 antigen prediction(fliC)	H2 antigen prediction(fljB)	Predicted identification	Predicted antigenic profile	Predicted serotype	Note
SRR9301052	/storage/group/evk5387/default/sophia_kenney/dogsalmonella/2.0-sero/seqsero/SRR9301052_seqsero	SRR9301052_assembly.fasta	9	g,p	-	Salmonella enterica subspecies enterica (subspecies I)	9:g,p:-	Dublin	
